類別代號,類別,信筒樣式代號,信筒樣式,縣市,鄉鎮市區,村里,路名,地址描述,服務單位,聯絡電話,備註,x座標,y座標
1,限時信筒,2,雙口,臺北市,大安區,龍泉里,雲和街93號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.526825,25.023709
1,限時信筒,2,雙口,臺北市,大安區,龍坡里,新生南路3段30號,公務人力發展中心,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.534834,25.026001
1,限時信筒,3,四口,臺北市,大安區,大學里,新生南路3段52號,大學眼科邊,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.534834,25.026001
1,限時信筒,2,雙口,宜蘭縣,五結鄉,五結村,五結中路二段7號,五結農會,羅東郵局郵務股,(03)9561933#301,收信時間14:10,121.79825899999999,24.685432000000002
1,限時信筒,3,四口,臺北市,大安區,大學里,新生南路3段82號,台一牛奶前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.534834,25.026001
1,限時信筒,2,雙口,臺北市,大安區,古莊里,師大路92巷1號,公園邊,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.528508,25.026579
1,限時信筒,2,雙口,臺北市,大安區,華聲里,光復南路102號,華視大樓前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.555702,25.043262
1,限時信筒,2,雙口,臺北市,大安區,光武里,大安路1段52巷16號,53支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.546233,25.045145
1,限時信筒,2,雙口,臺北市,大安區,誠安里,安東街48號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.543045,25.04406
1,限時信筒,2,雙口,臺北市,大安區,民輝里,新生北路1段7號,32支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.533296,25.045031
1,限時信筒,2,雙口,臺北市,大安區,住安里,敦化南路2段48號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.548893,25.032921
1,限時信筒,2,雙口,臺北市,大安區,虎嘯里,敦化南路2段198號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.548893,25.032921
1,限時信筒,2,雙口,臺北市,大安區,龍門里,建國南路2段298號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.537623,25.02312
1,限時信筒,2,雙口,臺北市,大安區,群賢里,復興南路2段275號,星巴克咖啡店前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.54355,25.033312
1,限時信筒,2,雙口,臺北市,大安區,群賢里,和平東路2段363號,扁食店前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.534834,25.026001
1,限時信筒,2,雙口,臺北市,大安區,龍雲里,大安路2段99號,建安國小前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.545948,25.033262
1,限時信筒,2,雙口,宜蘭縣,五結鄉,成興村,利工一路二段與利興一路口,,羅東郵局郵務股,(03)9561933#301,收信時間14:20,121.83621000000001,24.650485
1,限時信筒,3,四口,臺北市,大安區,通安里,安和路2段61號,96支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.552436,25.033186
1,限時信筒,3,四口,臺北市,大安區,光信里,信義路4段337號,43支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.545948,25.033262
1,限時信筒,3,四口,臺北市,大安區,法治里,基隆路2段114號,愛貓園,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.552875,25.025498
1,限時信筒,3,四口,臺北市,大安區,芳和里,和平東路3段208號,57支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.547792,25.024585
1,限時信筒,2,雙口,宜蘭縣,五結鄉,利澤村,利成路二段468號,利澤郵局,羅東郵局郵務股,(03)9561933#301,收信時間17:00,121.822073,24.667896
1,限時信筒,3,四口,臺北市,大安區,芳和里,臥龍街100號,芳和里,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.546666,25.02464
1,限時信筒,3,四口,臺北市,大安區,全安里,敦化南路2段207號,遠企中心,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.548893,25.032921
1,限時信筒,3,四口,臺北市,大安區,義安里,敦化南路2段65號,39代辦所,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.548893,25.032921
1,限時信筒,3,四口,臺北市,大安區,德安里,仁愛路4段68號,圓環邊,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.543678,25.037763
1,限時信筒,2,雙口,宜蘭縣,五結鄉,五結村,自強路165號,五結郵局,羅東郵局郵務股,(03)9561933#301,收信時間17:00,121.795217,24.683808
1,限時信筒,3,四口,臺北市,大安區,民炤里,仁愛路3段36號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.532826,25.038188
1,限時信筒,3,四口,臺北市,大安區,和安里,信義路3段89號,117支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.54355,25.033312
1,限時信筒,2,雙口,宜蘭縣,五結鄉,二結村,二結路339號,慈林基金會前,羅東郵局郵務股,(03)9561933#301,收信時間16:25,121.77104899999999,24.709011999999998
1,限時信筒,3,四口,臺北市,大安區,和安里,復興南路1段342號,慎昌鐘錶,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.540735,25.035703
1,限時信筒,3,四口,臺北市,大安區,住安里,信義路4段2號,大安捷運站前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.545948,25.033262
1,限時信筒,2,雙口,宜蘭縣,五結鄉,二結村,二結路27號,五結二結郵局,羅東郵局郵務股,(03)9561933#301,收信時間17:00,121.76805900000001,24.702902
1,限時信筒,3,四口,臺北市,大安區,德安里,信義路4段101號,26支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.547668,25.033592000000002
1,限時信筒,3,四口,臺北市,大安區,龍生里,建國南路2段231號,中國文化大學城區部,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.537623,25.02312
1,限時信筒,2,雙口,宜蘭縣,五結鄉,上四村,中正路二段9號,宜蘭監理站大門,羅東郵局郵務股,(03)9561933#301,收信時間17:15,121.76920299999999,24.694741
1,限時信筒,3,四口,臺北市,大安區,新龍里,建國南路2段125號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.537623,25.02312
1,限時信筒,3,四口,臺北市,大安區,龍陣里,和平東路2段175巷32號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.534834,25.026001
1,限時信筒,3,四口,臺北市,大安區,龍淵里,和平東路2段114號,大拇指早餐店前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.534834,25.026001
1,限時信筒,3,四口,臺北市,大安區,龍淵里,復興南路2段362號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.54355,25.033312
1,限時信筒,3,四口,臺北市,大安區,學府里,公館捷運站第3出口,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.539821,25.01047
1,限時信筒,3,四口,臺北市,大安區,大學里,辛亥路1段100號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.529235,25.019732
1,限時信筒,3,四口,臺北市,大安區,龍坡里,溫州街18巷8號,停車場前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.533536,25.026146
1,限時信筒,3,四口,臺北市,大安區,古莊里,羅斯福路3段125號,土銀前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.525521,25.02409
1,限時信筒,3,四口,臺北市,大安區,古莊里,羅斯福路2段99號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.526008,25.024801
1,限時信筒,3,四口,臺北市,大安區,古莊里,和平東路1段14號,57代辦所,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.525937,25.026765
1,限時信筒,3,四口,臺北市,大安區,古莊里,和平東路1段162號,師範大學22支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.525937,25.026765
1,限時信筒,3,四口,臺北市,大安區,龍坡里,和平東路1段270號,蜜蜂咖啡前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.525937,25.026765
1,限時信筒,2,雙口,宜蘭縣,冬山鄉,群英村,義成路三段482號,冬山鄉群英郵局門口,羅東郵局郵務股,(03)9561933#301,收信時間17:00,121.768069,24.667227999999998
1,限時信筒,2,雙口,宜蘭縣,冬山鄉,冬山村,冬山路177號,冬山郵局(宜蘭27支),羅東郵局郵務股,(03)9561933#301,收信時間17:00,121.79160999999999,24.634475000000002
1,限時信筒,2,雙口,宜蘭縣,冬山鄉,廣興村,廣興路117號,羅東高工大門口,羅東郵局郵務股,(03)9561933#301,收信時間 12:00,121.750829,24.670305
1,限時信筒,3,四口,臺北市,大安區,敦安里,敦化南路1段293號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.549657,25.034112
1,限時信筒,3,四口,臺北市,大安區,敦安里,仁愛路4段110號,圓環邊,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.543678,25.037763
1,限時信筒,3,四口,臺北市,大安區,敦煌里,仁愛路4段300巷29號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.543678,25.037763
1,限時信筒,3,四口,臺北市,大安區,光信里,仁愛路4段412號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.543678,25.037763
1,限時信筒,3,四口,臺北市,大安區,華聲里,忠孝東路4段313號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.54607,25.041577
1,限時信筒,3,四口,臺北市,大安區,車層里,延吉街68之36號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.554186,25.041067
1,限時信筒,3,四口,臺北市,大安區,建安里,忠孝東路4段151號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.54607,25.041577
1,限時信筒,3,四口,臺北市,大安區,誠安里,忠孝東路3段257號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.532875,25.042403
1,限時信筒,3,四口,臺北市,大安區,義村里,忠孝東路3段154號,82支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.558673,25.017611
1,限時信筒,3,四口,臺北市,大安區,仁愛里,忠孝東路4段132號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.54607,25.041577
1,限時信筒,3,四口,臺北市,大安區,德安里,敦化南路1段304號,金蘭大廈前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.547369,25.035568
1,限時信筒,3,四口,臺北市,大安區,群賢里,敦化南路2段106號,勃肯鞋店前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.548893,25.032921
1,限時信筒,3,四口,臺北市,大安區,龍門里,和平東路2段24號,台北靈糧堂前,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.534834,25.026001
1,限時信筒,3,四口,臺北市,大安區,群英里,四維路198巷38弄12號,44支,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.548112,25.035978
1,限時信筒,2,雙口,宜蘭縣,羅東鎮,竹林里,復興路二段193號,羅東竹林郵局門口,羅東郵局郵務股,(03)9561933#301,收信時間 17:00,121.76485100000001,24.689632999999997
1,限時信筒,3,四口,臺北市,大安區,學府里,辛亥路3段30號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.548935,25.016943
1,限時信筒,3,四口,臺北市,大安區,龍淵里,辛亥路2段195號,,臺北郵局大安投遞股,(02)27075847,收信時間16:00,121.54212300000002,25.021819999999998
2,限時信箱,2,雙口,臺北市,中正區,光復里,懷寧街7號,皇家飯店，吊箱,臺北郵局大同投遞股,(02)23712415,收信時間15：45,121.5143,25.0463
2,限時信箱,2,雙口,臺北市,中正區,東門里,中山南路7號,臺大醫院郵局,臺北郵局大同投遞股,(02)23712415,收信時間15：45,121.519621,25.045705
2,限時信箱,2,雙口,臺北市,中正區,黎明里,徐州街5號,中聯郵局，中央聯合大樓B1,臺北郵局大同投遞股,(02)23712415,收信時間15：45,121.516875,25.044178
2,限時信箱,2,雙口,臺北市,中正區,黎明里,濟南路1段1號,濟南路立法院群賢樓內,臺北郵局大同投遞股,(02)23712415,收信時間15：45,121.51889,25.043314
2,限時信箱,2,雙口,臺北市,中正區,建國里,博愛路127號,法院郵局20支,臺北郵局大同投遞股,(02)23712415,收信時間15：45,121.511323,25.046036
2,限時信箱,2,雙口,臺北市,中正區,新營里,中山南路21號內,中正紀念堂郵局,臺北郵局大同投遞股,(02)23712415,收信時間15：45,121.519621,25.045705
1,限時信筒,3,四口,臺北市,中正區,南芳里,民權西路246號,臺北橋郵局,臺北郵局大同投遞股,(02)23712415,收信時間17:30,121.520619,25.029104
1,限時信筒,3,四口,臺北市,中正區,保安里,哈密街47號,哈密街59巷口，大龍國小,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.520619,25.029104
1,限時信筒,3,四口,臺北市,大同區,老師里,重慶北路3段388號,大龍峒郵局,臺北郵局大同投遞股,(02)23712415,收信時間17:00,121.513799,25.072942
1,限時信筒,3,四口,臺北市,大同區,鄰江里,重慶北路3段250-4號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5136,25.0711
1,限時信筒,3,四口,臺北市,大同區,楊雅里,重慶北路3段142號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5188,25.0839
1,限時信筒,3,四口,臺北市,大同區,隆和里,重慶北路3段16號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5134,25.0647
1,限時信筒,3,四口,臺北市,大同區,永樂里,西寧北路108號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5088,25.0541
1,限時信筒,3,四口,臺北市,大同區,建明里,承德路1段4號,轉運站對面,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5176,25.0531
2,限時信箱,2,雙口,新北市,汐止區,禮門里,大同路二段285號,,汐止郵局郵務股,(02)86482866#315,收信時間14:30,121.653693,25.065742
1,限時信筒,3,四口,臺北市,大同區,建功里,重慶北路1段73號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5144,25.0522
1,限時信筒,3,四口,臺北市,大同區,建泰里,承德路2段33號,警察外事,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5186,25.0544
1,限時信筒,3,四口,臺北市,大同區,蓬萊里,承德路3段83號,大同郵局,臺北郵局大同投遞股,(02)23712415,收信時間17:30,121.519699,25.073969
1,限時信筒,3,四口,臺北市,大同區,至聖里,承德路3段234號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5186,25.0725
1,限時信筒,3,四口,臺北市,大同區,斯文里,承德路3段158號,承德路3段民生西路口,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5182,25.0682
1,限時信筒,3,四口,臺北市,大同區,民權里,民權西路116號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5169,25.0627
1,限時信筒,3,四口,臺北市,大同區,星明里,民生西路162號,承德路與民生西路天橋下,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.517826,25.057306
1,限時信筒,3,四口,臺北市,大同區,建泰里,承德路1段88號,承德路與南京西路天橋下,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.517668,25.053232
1,限時信筒,3,四口,臺北市,大同區,建明里,長安西路60號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5197,25.0501
1,限時信筒,3,四口,臺北市,中正區,黎明里,信陽街8號,南陽郵局,臺北郵局大同投遞股,(02)23712415,收信時間15：45,121.516109,25.044706
1,限時信筒,2,雙口,臺北市,大同區,至聖里,重慶北路3段173號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5139,25.0689
1,限時信筒,2,雙口,臺北市,大同區,玉泉里,西寧北路32號,忠孝國中,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.5081,25.0513
1,限時信筒,2,雙口,臺北市,大同區,星明里,重慶北路2段15號,圓環郵局,臺北郵局大同投遞股,(02)23712415,收信時間17:07,121.51358,25.06302
1,限時信筒,2,雙口,臺北市,大同區,星明里,民生西路250號,,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.514,25.0568
1,限時信筒,2,雙口,臺北市,大同區,重慶里,承德路3段289號,職訓中心,臺北郵局大同投遞股,(02)23712415,收信時間15:45,121.52,25.0741
1,限時信筒,2,雙口,臺北市,大同區,民權里,重慶北路2段183號,保安郵局,臺北郵局大同投遞股,(02)23712415,收信時間17:00,121.51358,25.06302
